period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,status,blocker,exit_depth_m,path_km
11.111,0.0900,143.65,0.5,51.45,0,51.45,0,land,Coronado shore or shoal,0.2,0.57
11.111,0.0900,144.15,0.5,52.70,0,52.70,0,land,Coronado shore or shoal,0.3,0.58
11.111,0.0900,144.65,0.5,52.83,0,52.83,0,land,Coronado shore or shoal,0.2,0.58
11.111,0.0900,145.15,0.5,58.02,0,58.02,0,land,Coronado shore or shoal,0.3,0.59
11.111,0.0900,145.65,0.5,58.89,0,58.89,0,land,Coronado shore or shoal,0.2,0.59
11.111,0.0900,146.15,0.5,45.10,0,45.10,0,land,Coronado shore or shoal,0.2,0.60
11.111,0.0900,146.65,0.5,45.53,0,45.53,0,land,Coronado shore or shoal,0.2,0.62
11.111,0.0900,147.15,0.5,49.24,0,49.24,0,land,Coronado shore or shoal,0.2,0.64
11.111,0.0900,147.65,0.5,46.25,0,46.25,0,land,Coronado shore or shoal,0.2,0.66
11.111,0.0900,148.15,0.5,42.83,0,42.83,0,land,Coronado shore or shoal,0.2,0.68
11.111,0.0900,148.65,0.5,62.13,0,62.13,0,land,Coronado shore or shoal,0.2,0.69
11.111,0.0900,149.15,0.5,60.45,0,60.45,0,land,Coronado shore or shoal,0.0,0.70
11.111,0.0900,149.65,0.5,56.90,0,56.90,0,land,Coronado shore or shoal,0.1,0.70
11.111,0.0900,150.15,0.5,56.78,0,56.78,0,land,Coronado shore or shoal,0.2,0.70
11.111,0.0900,150.65,0.5,55.97,0,55.97,0,land,Coronado shore or shoal,0.1,0.70
11.111,0.0900,151.15,0.5,53.64,0,53.64,0,land,Coronado shore or shoal,0.0,0.71
11.111,0.0900,151.65,0.5,49.89,0,49.89,0,land,Coronado shore or shoal,0.1,0.71
11.111,0.0900,152.15,0.5,34.59,0,34.59,0,land,Coronado shore or shoal,0.1,0.72
11.111,0.0900,152.65,0.5,37.81,0,37.81,0,land,Coronado shore or shoal,0.2,0.74
11.111,0.0900,153.15,0.5,41.40,0,41.40,0,land,Coronado shore or shoal,0.2,0.77
11.111,0.0900,153.65,0.5,48.44,0,48.44,0,land,Coronado shore or shoal,0.2,0.80
11.111,0.0900,154.15,0.5,52.73,0,52.73,0,land,Coronado shore or shoal,0.3,0.81
11.111,0.0900,154.65,0.5,48.47,0,48.47,0,land,Coronado shore or shoal,0.3,0.84
11.111,0.0900,155.15,0.5,51.67,0,51.67,0,land,Coronado shore or shoal,0.3,0.91
11.111,0.0900,155.65,0.5,52.04,0,52.04,0,land,Coronado shore or shoal,0.3,0.94
11.111,0.0900,156.15,0.5,50.09,0,50.09,0,land,Coronado shore or shoal,0.3,0.98
11.111,0.0900,156.65,0.5,48.44,0,48.44,0,land,Coronado shore or shoal,0.2,1.01
11.111,0.0900,157.15,0.5,54.23,0,54.23,0,land,Coronado shore or shoal,0.3,1.05
11.111,0.0900,157.65,0.5,48.49,0,48.49,0,land,Coronado shore or shoal,0.3,1.11
11.111,0.0900,158.15,0.5,56.41,0,56.41,0,land,Coronado shore or shoal,0.3,1.15
11.111,0.0900,158.65,0.5,49.11,0,49.11,0,land,Coronado shore or shoal,0.2,1.18
11.111,0.0900,159.15,0.5,54.66,0,54.66,0,land,Coronado shore or shoal,0.3,1.20
11.111,0.0900,159.65,0.5,55.46,0,55.46,0,land,Coronado shore or shoal,0.3,1.25
11.111,0.0900,160.15,0.5,47.48,0,47.48,0,land,Coronado shore or shoal,0.3,1.28
11.111,0.0900,160.65,0.5,50.62,0,50.62,0,land,Coronado shore or shoal,0.2,1.30
11.111,0.0900,161.15,0.5,52.47,0,52.47,0,land,Coronado shore or shoal,0.2,1.31
11.111,0.0900,161.65,0.5,51.54,0,51.54,0,land,Coronado shore or shoal,0.3,1.34
11.111,0.0900,162.15,0.5,53.12,0,53.12,0,land,Coronado shore or shoal,0.2,1.36
11.111,0.0900,162.65,0.5,55.39,0,55.39,0,land,Coronado shore or shoal,0.3,1.37
11.111,0.0900,163.15,0.5,51.99,0,51.99,0,land,Coronado shore or shoal,0.3,1.38
11.111,0.0900,163.65,0.5,52.61,0,52.61,0,land,Coronado shore or shoal,0.2,1.42
11.111,0.0900,164.15,0.5,55.07,0,55.07,0,land,Coronado shore or shoal,0.3,1.66
11.111,0.0900,164.65,0.5,54.42,0,54.42,0,land,Coronado shore or shoal,0.3,1.68
11.111,0.0900,165.15,0.5,53.95,0,53.95,0,land,Coronado shore or shoal,0.3,1.66
11.111,0.0900,165.65,0.5,53.17,0,53.17,0,land,Coronado shore or shoal,0.2,1.67
11.111,0.0900,166.15,0.5,55.16,0,55.16,0,land,Coronado shore or shoal,0.2,2.01
11.111,0.0900,166.65,0.5,57.04,0,57.04,0,land,Coronado shore or shoal,0.3,2.12
11.111,0.0900,167.15,0.5,56.46,0,56.46,0,land,Coronado shore or shoal,0.3,2.18
11.111,0.0900,167.65,0.5,54.70,0,54.70,0,land,Coronado shore or shoal,0.2,2.27
11.111,0.0900,168.15,0.5,57.19,0,57.19,0,land,Coronado shore or shoal,0.3,2.36
11.111,0.0900,168.65,0.5,56.99,0,56.99,0,land,Coronado shore or shoal,0.3,2.63
11.111,0.0900,169.15,0.5,58.12,0,58.12,0,land,Coronado shore or shoal,0.3,2.66
11.111,0.0900,169.65,0.5,61.95,0,61.95,0,land,Coronado shore or shoal,0.2,2.87
11.111,0.0900,170.15,0.5,58.77,0,58.77,0,land,Coronado shore or shoal,0.2,3.23
11.111,0.0900,170.65,0.5,65.51,0,65.51,0,land,Coronado shore or shoal,0.3,3.53
11.111,0.0900,171.15,0.5,65.86,0,65.86,0,land,Coronado shore or shoal,0.3,3.90
11.111,0.0900,171.65,0.5,65.69,0,65.69,0,land,Coronado shore or shoal,0.3,3.91
11.111,0.0900,172.15,0.5,67.48,0,67.48,0,land,Coronado shore or shoal,0.3,3.89
11.111,0.0900,172.65,0.5,68.09,0,68.09,0,land,Coronado shore or shoal,0.3,3.85
11.111,0.0900,173.15,0.5,74.19,0,74.19,0,land,Coronado shore or shoal,0.3,4.63
11.111,0.0900,173.65,0.5,72.46,0,72.46,0,land,Coronado shore or shoal,0.3,4.57
11.111,0.0900,174.15,0.5,68.23,0,68.23,0,land,Coronado shore or shoal,0.2,4.92
11.111,0.0900,174.65,0.5,70.91,0,70.91,0,land,Coronado shore or shoal,0.3,4.98
11.111,0.0900,175.15,0.5,61.82,0,61.82,0,land,Coronado shore or shoal,0.3,4.98
11.111,0.0900,175.65,0.5,45.26,0,45.26,0,land,Coronado shore or shoal,-0.2,5.39
11.111,0.0900,176.15,0.5,67.00,0,67.00,0,land,Coronado shore or shoal,-0.0,6.16
11.111,0.0900,176.65,0.5,69.48,0,69.48,0,land,Coronado shore or shoal,0.2,5.50
11.111,0.0900,177.15,0.5,70.44,0,70.44,0,land,Coronado shore or shoal,0.0,5.77
11.111,0.0900,177.65,0.5,74.48,0,74.48,0,land,Coronado shore or shoal,0.3,5.29
11.111,0.0900,178.15,0.5,57.57,0,57.57,0,land,Coronado shore or shoal,-0.1,5.51
11.111,0.0900,178.65,0.5,73.19,0,73.19,0,land,Coronado shore or shoal,-0.1,7.65
11.111,0.0900,179.15,0.5,78.63,0,78.63,0,land,Coronado shore or shoal,0.0,7.37
11.111,0.0900,179.65,0.5,79.39,0,79.39,0,land,Coronado shore or shoal,0.3,7.36
11.111,0.0900,180.15,0.5,77.57,0,77.57,0,land,Coronado shore or shoal,0.2,7.15
11.111,0.0900,180.65,0.5,79.81,0,79.81,0,land,Coronado shore or shoal,0.1,8.35
11.111,0.0900,181.15,0.5,79.94,0,79.94,0,land,Coronado shore or shoal,0.2,7.98
11.111,0.0900,181.65,0.5,79.12,0,79.12,0,land,Coronado shore or shoal,0.1,8.26
11.111,0.0900,182.15,0.5,85.95,0,85.95,0,land,Coronado shore or shoal,0.2,9.24
11.111,0.0900,182.65,0.5,85.36,0,85.36,0,land,Coronado shore or shoal,0.2,9.38
11.111,0.0900,183.15,0.5,74.15,0,74.15,0,land,Coronado shore or shoal,-0.3,9.39
11.111,0.0900,183.65,0.5,80.48,0,80.48,0,land,Coronado shore or shoal,0.0,8.96
11.111,0.0900,184.15,0.5,87.66,0,87.66,0,land,Coronado shore or shoal,0.2,9.37
11.111,0.0900,184.65,0.5,84.28,0,84.28,0,land,Coronado shore or shoal,0.1,9.10
11.111,0.0900,185.15,0.5,196.25,0,196.25,0,land,Coronado shore or shoal,-0.5,10.13
11.111,0.0900,185.65,0.5,94.38,0,94.38,0,land,Coronado shore or shoal,0.2,12.67
11.111,0.0900,186.15,0.5,100.89,0,100.89,0,land,Coronado shore or shoal,-0.1,11.76
11.111,0.0900,186.65,0.5,47.27,0,47.27,0,land,Coronado shore or shoal,-0.2,15.32
11.111,0.0900,187.15,0.5,91.76,0,91.76,0,land,Coronado shore or shoal,0.3,14.50
11.111,0.0900,187.65,0.5,59.12,0,59.12,0,land,Coronado shore or shoal,-0.2,14.64
11.111,0.0900,188.15,0.5,85.99,0,85.99,0,land,Coronado shore or shoal,0.0,14.63
11.111,0.0900,188.65,0.5,55.41,0,55.41,0,land,Coronado shore or shoal,0.2,15.90
11.111,0.0900,189.15,0.5,118.00,0,178.35,0.03458,land,Baja mainland,-3.3,23.27
11.111,0.0900,189.65,0.5,88.42,0,178.35,0.26466,land,Baja mainland,-0.2,24.84
11.111,0.0900,190.15,0.5,83.61,0,83.61,0,land,Coronado shore or shoal,-0.5,19.16
11.111,0.0900,190.65,0.5,86.02,0,178.35,0.24713,land,Baja mainland,-1.3,24.82
11.111,0.0900,191.15,0.5,98.53,0,98.53,0,land,Coronado shore or shoal,-1.3,19.15
11.111,0.0900,191.65,0.5,89.20,0,178.35,0.02728,land,Baja mainland,-3.7,23.70
11.111,0.0900,192.15,0.5,286.33,0,286.33,0,land,Coronado shore or shoal,-8.6,31.59
11.111,0.0900,192.65,0.5,178.99,0,178.99,0,land,Coronado shore or shoal,-3.4,32.25
11.111,0.0900,193.15,0.5,178.35,3.40365,178.35,4.14671,grid edge,,77.2,48.67
11.111,0.0900,193.65,0.5,188.89,3.40365,188.89,2.98297,grid edge,,72.8,48.43
11.111,0.0900,194.15,0.5,177.25,3.40365,177.25,3.99731,deep,,210.5,41.37
11.111,0.0900,194.65,0.5,171.14,3.40365,171.14,4.42588,deep,,193.7,44.80
11.111,0.0900,195.15,0.5,318.63,0,171.63,3.17941,land,Coronado Islands (south group),-2.5,31.85
11.111,0.0900,195.65,0.5,218.51,3.40365,218.51,2.83535,deep,,194.0,20.63
11.111,0.0900,196.15,0.5,213.83,3.40365,213.83,3.21624,deep,,199.3,20.41
11.111,0.0900,196.65,0.5,222.33,3.40365,222.33,3.36644,deep,,204.7,19.72
11.111,0.0900,197.15,0.5,221.35,3.40365,221.35,3.38513,deep,,193.2,20.13
11.111,0.0900,197.65,0.5,237.54,3.40365,237.54,3.40274,deep,,194.2,19.00
11.111,0.0900,198.15,0.5,237.09,3.40365,237.09,3.36790,deep,,193.0,19.00
11.111,0.0900,198.65,0.5,240.35,3.40365,240.35,3.30237,deep,,193.4,18.96
11.111,0.0900,199.15,0.5,236.44,3.40365,236.44,3.44669,deep,,193.4,18.80
11.111,0.0900,199.65,0.5,236.41,3.40365,236.41,3.44188,deep,,192.8,18.80
11.111,0.0900,200.15,0.5,237.64,3.40365,237.64,3.64780,deep,,193.0,18.74
11.111,0.0900,200.65,0.5,235.54,3.40365,235.54,3.43416,deep,,192.8,18.64
11.111,0.0900,201.15,0.5,232.61,3.40365,232.61,3.51228,deep,,193.3,18.66
11.111,0.0900,201.65,0.5,234.14,3.40365,234.14,3.54089,deep,,193.3,18.58
11.111,0.0900,202.15,0.5,233.60,3.40365,233.60,3.25545,deep,,193.3,18.54
11.111,0.0900,202.65,0.5,232.11,3.40365,232.11,3.57730,deep,,194.2,18.55
11.111,0.0900,203.15,0.5,230.96,3.40365,230.96,2.94527,deep,,194.2,18.54
11.111,0.0900,203.65,0.5,232.78,3.40365,232.78,3.54856,deep,,193.7,18.53
11.111,0.0900,204.15,0.5,231.17,3.40365,231.17,3.41562,deep,,194.0,18.48
11.111,0.0900,204.65,0.5,229.76,3.40365,229.76,3.75753,deep,,193.6,18.46
11.111,0.0900,205.15,0.5,232.00,3.40365,232.00,3.59005,deep,,193.8,18.46
11.111,0.0900,205.65,0.5,233.92,3.40365,233.92,3.34693,deep,,194.8,18.41
11.111,0.0900,206.15,0.5,227.82,3.40365,227.82,3.73905,deep,,197.6,24.69
11.111,0.0900,206.65,0.5,243.45,3.40365,243.45,3.21516,deep,,194.1,18.68
11.111,0.0900,207.15,0.5,243.09,3.40365,243.09,3.10059,deep,,193.0,18.58
11.111,0.0900,207.65,0.5,246.92,3.40365,246.92,3.68612,deep,,193.3,18.99
11.111,0.0900,208.15,0.5,236.29,3.40365,236.29,3.24377,deep,,195.0,18.38
11.111,0.0900,208.65,0.5,229.58,3.40365,229.58,2.98687,deep,,193.3,18.35
11.111,0.0900,209.15,0.5,229.34,3.40365,229.34,3.15161,deep,,193.9,18.35
11.111,0.0900,209.65,0.5,251.52,3.40365,251.52,3.20530,deep,,192.9,18.34
11.111,0.0900,210.15,0.5,247.82,3.40365,247.82,3.11308,deep,,193.1,18.68
11.111,0.0900,210.65,0.5,220.17,3.40365,220.17,2.79020,deep,,193.3,18.51
11.111,0.0900,211.15,0.5,279.13,3.40365,279.13,3.10742,deep,,192.9,17.70
11.111,0.0900,211.65,0.5,258.28,3.40365,258.28,3.61748,deep,,192.9,18.02
11.111,0.0900,212.15,0.5,255.76,3.40365,255.76,3.54459,deep,,192.9,18.07
11.111,0.0900,212.65,0.5,257.43,3.40365,257.43,3.82649,deep,,193.0,18.04
11.111,0.0900,213.15,0.5,244.79,3.40365,244.79,3.48722,deep,,192.8,18.76
11.111,0.0900,213.65,0.5,221.72,3.40365,221.72,3.07650,deep,,193.7,18.39
11.111,0.0900,214.15,0.5,250.66,3.40365,250.66,3.50522,deep,,192.9,18.46
11.111,0.0900,214.65,0.5,233.07,3.40365,233.07,3.22920,deep,,194.5,18.23
11.111,0.0900,215.15,0.5,231.38,3.40365,231.38,3.50992,deep,,195.3,18.22
11.111,0.0900,215.65,0.5,231.10,3.40365,231.10,3.13554,deep,,193.9,18.21
11.111,0.0900,216.15,0.5,242.43,3.40365,242.43,3.66568,deep,,192.8,18.66
11.111,0.0900,216.65,0.5,246.49,3.40365,246.49,3.31663,deep,,192.9,18.41
11.111,0.0900,217.15,0.5,255.24,3.40365,255.24,4.01312,deep,,193.1,17.77
11.111,0.0900,217.65,0.5,265.31,3.40365,265.31,3.14921,deep,,192.9,17.30
11.111,0.0900,218.15,0.5,259.95,3.40365,259.95,4.08860,deep,,193.0,17.38
11.111,0.0900,218.65,0.5,265.81,3.40365,265.81,3.09163,deep,,192.8,17.29
11.111,0.0900,219.15,0.5,263.88,3.40365,263.88,2.78609,deep,,192.8,17.28
11.111,0.0900,219.65,0.5,267.86,3.40365,267.86,3.39078,deep,,193.3,16.92
11.111,0.0900,220.15,0.5,266.68,3.40365,266.68,2.60911,deep,,193.1,16.82
11.111,0.0900,220.65,0.5,293.15,3.40365,293.15,3.75926,deep,,193.4,16.67
11.111,0.0900,221.15,0.5,279.21,3.40365,279.21,2.68271,deep,,193.0,16.68
11.111,0.0900,221.65,0.5,284.59,3.40365,284.59,2.60632,deep,,192.8,16.60
11.111,0.0900,222.15,0.5,258.38,3.40365,258.38,3.77815,deep,,192.8,17.40
11.111,0.0900,222.65,0.5,273.45,3.40365,273.45,2.63042,deep,,192.9,16.78
11.111,0.0900,223.15,0.5,281.17,3.40365,281.17,3.36794,deep,,193.0,16.50
11.111,0.0900,223.65,0.5,247.15,3.40365,247.15,3.76857,deep,,193.1,17.95
11.111,0.0900,224.15,0.5,250.17,3.40365,250.17,2.82564,deep,,193.1,17.55
11.111,0.0900,224.65,0.5,283.37,3.40365,283.37,2.82636,deep,,193.2,16.46
11.111,0.0900,225.15,0.5,277.71,3.40365,277.71,2.82642,deep,,193.2,16.56
11.111,0.0900,225.65,0.5,250.47,3.40365,250.47,3.09000,deep,,193.1,17.56
11.111,0.0900,226.15,0.5,251.72,3.40365,251.72,3.29189,deep,,193.1,17.50
11.111,0.0900,226.65,0.5,292.63,0,251.72,0.64815,land,Point Loma peninsula,-1.2,6.48
11.111,0.0900,227.15,0.5,271.82,3.40365,271.82,3.06551,deep,,193.3,16.76
11.111,0.0900,227.65,0.5,57.71,0,271.82,0.68548,land,Point Loma peninsula,-0.8,6.20
11.111,0.0900,228.15,0.5,348.13,0,271.82,0.56974,land,Point Loma peninsula,-0.9,6.20
11.111,0.0900,228.65,0.5,44.49,0,271.82,0.68640,land,Point Loma peninsula,-0.6,5.85
11.111,0.0900,229.15,0.5,343.18,0,271.82,0.48577,land,Point Loma peninsula,-2.6,5.51
11.111,0.0900,229.65,0.5,351.72,0,271.82,0.49968,land,Point Loma peninsula,-3.2,5.50
11.111,0.0900,230.15,0.5,347.25,0,271.82,0.58064,land,Point Loma peninsula,-1.4,5.44
11.111,0.0900,230.65,0.5,141.68,0,271.82,0.69993,land,Point Loma peninsula,-2.8,5.30
11.111,0.0900,231.15,0.5,358.54,0,271.82,0.59978,land,Point Loma peninsula,-2.8,5.44
11.111,0.0900,231.65,0.5,336.63,0,271.82,0.64804,land,Point Loma peninsula,0.3,5.29
11.111,0.0900,232.15,0.5,281.65,0,271.82,0.61167,land,Point Loma peninsula,0.0,5.01
11.111,0.0900,232.65,0.5,312.52,0,271.82,0.58331,land,Point Loma peninsula,-1.3,5.22
11.111,0.0900,233.15,0.5,350.12,0,271.82,0.52199,land,Point Loma peninsula,-5.6,5.44
11.111,0.0900,233.65,0.5,323.05,0,271.82,0.69173,land,Point Loma peninsula,-3.5,5.20
11.111,0.0900,234.15,0.5,7.99,0,271.82,0.70074,land,Point Loma peninsula,-5.1,4.89
11.111,0.0900,234.65,0.5,274.98,0,271.82,0.08359,land,Point Loma peninsula,-0.8,5.17
11.111,0.0900,235.15,0.5,254.61,0,271.82,0.12361,land,Point Loma peninsula,-4.4,5.05
11.111,0.0900,235.65,0.5,275.08,0,271.82,0.08091,land,Point Loma peninsula,-1.1,5.18
11.111,0.0900,236.15,0.5,260.11,0,271.82,0.66215,land,Point Loma peninsula,-0.5,4.85
11.111,0.0900,236.65,0.5,260.26,0,271.82,0.04672,land,Point Loma peninsula,-0.9,5.38
11.111,0.0900,237.15,0.5,50.09,0,271.82,0.07135,land,Point Loma peninsula,-3.8,5.13
11.111,0.0900,237.65,0.5,278.72,0,271.82,0.04444,land,Point Loma peninsula,-3.3,5.21
11.111,0.0900,238.15,0.5,347.52,0,271.82,0.03744,land,Point Loma peninsula,-0.7,5.24
11.111,0.0900,238.65,0.5,313.12,0,271.82,0.04410,land,Point Loma peninsula,0.1,5.20
11.111,0.0900,239.15,0.5,315.84,0,271.82,0.03489,land,Point Loma peninsula,-4.7,5.21
11.111,0.0900,239.65,0.5,306.35,0,271.82,0.04153,land,Point Loma peninsula,-0.2,5.10
11.111,0.0900,240.15,0.5,293.80,0,271.82,0.03028,land,Point Loma peninsula,0.2,5.10
11.111,0.0900,240.65,0.5,228.71,0,271.82,0.04186,land,Point Loma peninsula,-0.4,5.06
11.111,0.0900,241.15,0.5,118.38,0,271.82,0.03802,land,Point Loma peninsula,-9.4,5.11
11.111,0.0900,241.65,0.5,85.49,0,271.82,0.02598,land,Point Loma peninsula,-0.0,5.16
11.111,0.0900,242.15,0.5,62.80,0,271.82,0.01617,land,Point Loma peninsula,0.1,4.52
11.111,0.0900,242.65,0.5,102.97,0,271.82,0.01530,land,Point Loma peninsula,-0.2,4.80
11.111,0.0900,243.15,0.5,293.42,0,271.82,0.02702,land,Point Loma peninsula,0.1,4.96
11.111,0.0900,243.65,0.5,202.75,0,271.82,0.01917,land,Point Loma peninsula,-1.0,6.20
11.111,0.0900,244.15,0.5,273.13,0,271.82,0.01759,land,Point Loma peninsula,-0.2,5.94
11.111,0.0900,244.65,0.5,287.14,0,271.82,0.01695,land,Point Loma peninsula,0.2,6.06
11.111,0.0900,245.15,0.5,40.29,0,271.82,0.01832,land,Point Loma peninsula,0.2,4.64
11.111,0.0900,245.65,0.5,61.74,0,271.82,0.01688,land,Point Loma peninsula,0.0,4.51
11.111,0.0900,246.15,0.5,78.01,0,271.82,0.01666,land,Point Loma peninsula,-0.4,4.50
11.111,0.0900,246.65,0.5,53.39,0,53.39,0,land,Coronado shore or shoal,-1.8,6.42
11.111,0.0900,247.15,0.5,310.76,0,271.82,0.02291,land,Point Loma peninsula,-0.3,4.72
11.111,0.0900,247.65,0.5,75.91,0,271.82,0.01631,land,Point Loma peninsula,0.0,4.95
11.111,0.0900,248.15,0.5,236.83,0,271.82,0.01662,land,Point Loma peninsula,-1.3,4.60
11.111,0.0900,248.65,0.5,225.53,0,271.82,0.01691,land,Point Loma peninsula,0.1,5.06
11.111,0.0900,249.15,0.5,46.28,0,271.82,0.01075,land,Point Loma peninsula,0.2,4.26
11.111,0.0900,249.65,0.5,156.59,0,156.59,0,land,Coronado shore or shoal,-0.4,8.98
11.111,0.0900,250.15,0.5,166.23,0,271.82,0.01649,land,Point Loma peninsula,-1.0,4.91
11.111,0.0900,250.65,0.5,54.72,0,271.82,0.00975,land,Point Loma peninsula,-0.2,4.29
11.111,0.0900,251.15,0.5,327.03,0,271.82,0.01346,land,Point Loma peninsula,-0.3,4.68
11.111,0.0900,251.65,0.5,329.41,0,271.82,0.01354,land,Point Loma peninsula,-0.3,4.68
11.111,0.0900,252.15,0.5,44.48,0,271.82,0.00786,land,Point Loma peninsula,0.3,4.16
11.111,0.0900,252.65,0.5,324.86,0,271.82,0.00317,land,Point Loma peninsula,0.3,3.50
11.111,0.0900,253.15,0.5,264.93,0,271.82,0.00360,land,Point Loma peninsula,-0.2,3.50
11.111,0.0900,253.65,0.5,321.25,0,271.82,0.00241,land,Point Loma peninsula,0.3,3.29
11.111,0.0900,254.15,0.5,323.59,0,271.82,0.00246,land,Point Loma peninsula,0.2,3.31
11.111,0.0900,254.65,0.5,325.68,0,271.82,0.00249,land,Point Loma peninsula,0.2,3.32
11.111,0.0900,255.15,0.5,325.87,0,271.82,0.00252,land,Point Loma peninsula,0.2,3.32
11.111,0.0900,255.65,0.5,321.94,0,271.82,0.00278,land,Point Loma peninsula,0.2,3.39
11.111,0.0900,256.15,0.5,321.46,0,271.82,0.00246,land,Point Loma peninsula,0.3,3.30
11.111,0.0900,256.65,0.5,323.34,0,271.82,0.00237,land,Point Loma peninsula,0.1,3.28
11.111,0.0900,257.15,0.5,322.62,0,271.82,0.00182,land,Point Loma peninsula,0.3,3.08
11.111,0.0900,257.65,0.5,324.21,0,271.82,0.00179,land,Point Loma peninsula,0.2,3.07
11.111,0.0900,258.15,0.5,330.28,0,271.82,0.00146,land,Point Loma peninsula,0.2,2.92
11.111,0.0900,258.65,0.5,329.16,0,271.82,0.00147,land,Point Loma peninsula,0.3,2.92
11.111,0.0900,259.15,0.5,332.30,0,271.82,0.00129,land,Point Loma peninsula,0.3,2.81
11.111,0.0900,259.65,0.5,330.92,0,271.82,0.00148,land,Point Loma peninsula,0.2,2.92
11.111,0.0900,260.15,0.5,333.94,0,271.82,0.00124,land,Point Loma peninsula,0.1,2.78
11.111,0.0900,260.65,0.5,338.75,0,271.82,0.00113,land,Point Loma peninsula,0.2,2.65
11.111,0.0900,261.15,0.5,343.69,0,271.82,0.00102,land,Point Loma peninsula,0.2,2.34
11.111,0.0900,261.65,0.5,354.95,0,354.95,0,land,Coronado shore or shoal,0.2,2.09
11.111,0.0900,262.15,0.5,353.87,0,353.87,0,land,Coronado shore or shoal,0.3,2.00
11.111,0.0900,262.65,0.5,351.48,0,351.48,0,land,Coronado shore or shoal,0.3,1.95
11.111,0.0900,263.15,0.5,356.74,0,356.74,0,land,Coronado shore or shoal,0.2,1.97
11.111,0.0900,263.65,0.5,349.69,0,349.69,0,land,Coronado shore or shoal,0.3,1.89
11.111,0.0900,264.15,0.5,353.12,0,353.12,0,land,Coronado shore or shoal,0.3,1.78
11.111,0.0900,264.65,0.5,348.86,0,348.86,0,land,Coronado shore or shoal,0.2,1.71
11.111,0.0900,265.15,0.5,348.13,0,348.13,0,land,Coronado shore or shoal,0.2,1.66
11.111,0.0900,265.65,0.5,353.73,0,353.73,0,land,Coronado shore or shoal,0.3,1.59
11.111,0.0900,266.15,0.5,355.19,0,355.19,0,land,Coronado shore or shoal,0.3,1.58
11.111,0.0900,266.65,0.5,355.09,0,355.09,0,land,Coronado shore or shoal,0.2,1.52
11.111,0.0900,267.15,0.5,356.71,0,356.71,0,land,Coronado shore or shoal,0.3,1.42
11.111,0.0900,267.65,0.5,356.68,0,356.68,0,land,Coronado shore or shoal,0.3,1.38
11.111,0.0900,268.15,0.5,356.64,0,356.64,0,land,Coronado shore or shoal,0.2,1.38
11.111,0.0900,268.65,0.5,356.03,0,356.03,0,land,Coronado shore or shoal,0.3,1.32
11.111,0.0900,269.15,0.5,355.01,0,355.01,0,land,Coronado shore or shoal,0.2,1.32
11.111,0.0900,269.65,0.5,356.51,0,356.51,0,land,Coronado shore or shoal,0.3,1.29
11.111,0.0900,270.15,0.5,356.29,0,356.29,0,land,Coronado shore or shoal,0.3,1.26
11.111,0.0900,270.65,0.5,2.47,0,2.47,0,land,Coronado shore or shoal,0.3,1.19
11.111,0.0900,271.15,0.5,356.87,0,356.87,0,land,Coronado shore or shoal,0.3,1.13
11.111,0.0900,271.65,0.5,358.59,0,358.59,0,land,Coronado shore or shoal,0.2,1.12
11.111,0.0900,272.15,0.5,0.95,0,0.95,0,land,Coronado shore or shoal,0.2,1.10
11.111,0.0900,272.65,0.5,6.24,0,6.24,0,land,Coronado shore or shoal,0.3,1.05
11.111,0.0900,273.15,0.5,10.69,0,10.69,0,land,Coronado shore or shoal,0.3,1.01
11.111,0.0900,273.65,0.5,6.98,0,6.98,0,land,Coronado shore or shoal,0.2,0.96
11.111,0.0900,274.15,0.5,8.20,0,8.20,0,land,Coronado shore or shoal,0.2,0.96
11.111,0.0900,274.65,0.5,6.50,0,6.50,0,land,Coronado shore or shoal,0.3,0.96
11.111,0.0900,275.15,0.5,6.83,0,6.83,0,land,Coronado shore or shoal,0.2,0.96
11.111,0.0900,275.65,0.5,7.14,0,7.14,0,land,Coronado shore or shoal,0.3,0.95
11.111,0.0900,276.15,0.5,8.74,0,8.74,0,land,Coronado shore or shoal,0.3,0.91
11.111,0.0900,276.65,0.5,7.55,0,7.55,0,land,Coronado shore or shoal,0.3,0.86
11.111,0.0900,277.15,0.5,8.58,0,8.58,0,land,Coronado shore or shoal,0.3,0.80
11.111,0.0900,277.65,0.5,11.73,0,11.73,0,land,Coronado shore or shoal,0.2,0.75
11.111,0.0900,278.15,0.5,12.99,0,12.99,0,land,Coronado shore or shoal,0.3,0.72
11.111,0.0900,278.65,0.5,10.65,0,10.65,0,land,Coronado shore or shoal,0.3,0.70
11.111,0.0900,279.15,0.5,11.72,0,11.72,0,land,Coronado shore or shoal,0.2,0.70
11.111,0.0900,279.65,0.5,11.15,0,11.15,0,land,Coronado shore or shoal,0.3,0.69
11.111,0.0900,280.15,0.5,10.80,0,10.80,0,land,Coronado shore or shoal,0.3,0.68
11.111,0.0900,280.65,0.5,13.29,0,13.29,0,land,Coronado shore or shoal,0.2,0.66
11.111,0.0900,281.15,0.5,10.82,0,10.82,0,land,Coronado shore or shoal,0.3,0.64
11.111,0.0900,281.65,0.5,16.29,0,16.29,0,land,Coronado shore or shoal,0.2,0.63
