period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,diff_off_from_deg,diff_gain,friction,diff_friction,status,blocker,exit_depth_m,path_km
2.564,0.3900,179.31,0.5,179.23,0.98348,179.23,0.99124,0.99959,0.99959,deep,,10.3,1.34
2.564,0.3900,179.81,0.5,179.74,0.98348,179.74,0.93998,0.99959,0.99959,deep,,10.3,1.34
2.564,0.3900,180.31,0.5,180.24,0.98348,180.24,0.97331,0.99959,0.99959,deep,,10.3,1.36
2.564,0.3900,180.81,0.5,180.74,0.98348,180.74,1.04174,0.99959,0.99959,deep,,10.3,1.37
2.564,0.3900,181.31,0.5,181.25,0.98348,181.25,1.00013,0.99959,0.99959,deep,,10.3,1.39
2.564,0.3900,181.81,0.5,181.75,0.98348,181.75,0.95867,0.99958,0.99958,deep,,10.3,1.40
2.564,0.3900,182.31,0.5,182.25,0.98348,182.25,1.01313,0.99958,0.99958,deep,,10.3,1.42
2.564,0.3900,182.81,0.5,182.75,0.98348,182.75,0.97319,0.99958,0.99958,deep,,10.3,1.44
2.564,0.3900,183.31,0.5,183.26,0.98348,183.26,1.00096,0.99958,0.99958,deep,,10.3,1.45
2.564,0.3900,183.81,0.5,183.76,0.98348,183.76,0.99414,0.99958,0.99958,deep,,10.3,1.47
2.564,0.3900,184.31,0.5,184.26,0.98348,184.26,1.09749,0.99958,0.99958,deep,,10.3,1.50
2.564,0.3900,184.81,0.5,184.76,0.98348,184.76,0.86882,0.99958,0.99958,deep,,10.3,1.52
2.564,0.3900,185.31,0.5,185.27,0.98348,185.27,1.00842,0.99958,0.99958,deep,,10.3,1.55
2.564,0.3900,185.81,0.5,185.77,0.98348,185.77,1.09690,0.99958,0.99958,deep,,10.3,1.58
2.564,0.3900,186.31,0.5,186.27,0.98348,186.27,0.78674,0.99958,0.99958,deep,,10.3,1.60
2.564,0.3900,186.81,0.5,186.78,0.98348,186.78,1.32779,0.99958,0.99958,deep,,10.3,1.64
2.564,0.3900,187.31,0.5,187.28,0.98348,187.28,0.48813,0.99958,0.99958,deep,,10.3,1.66
2.564,0.3900,187.81,0.5,187.78,0.98348,187.78,0.12928,0.99957,0.99957,deep,,10.3,1.70
2.564,0.3900,188.31,0.5,188.29,0.98348,188.29,0.04395,0.99957,0.99957,deep,,10.3,1.73
2.564,0.3900,188.81,0.5,188.79,0.98348,188.79,0.00740,0.99957,0.99957,deep,,10.3,1.78
2.564,0.3900,189.31,0.5,189.30,0.98348,189.30,0.01216,0.99957,0.99957,deep,,10.3,1.82
2.564,0.3900,189.81,0.5,189.80,0.98348,189.80,0.01770,0.99956,0.99956,deep,,10.3,1.87
2.564,0.3900,190.31,0.5,190.30,0.98348,190.30,0.00205,0.99956,0.99956,deep,,10.3,1.92
2.564,0.3900,190.81,0.5,190.81,0.98348,190.81,0.01678,0.99956,0.99956,deep,,10.3,1.98
2.564,0.3900,191.31,0.5,191.31,0.98348,191.31,0.00455,0.99955,0.99955,deep,,10.3,2.06
2.564,0.3900,191.81,0.5,191.81,0.98348,191.81,0.05839,0.99955,0.99955,deep,,10.3,2.16
2.564,0.3900,192.31,0.5,192.32,0.98348,192.32,0.08377,0.99954,0.99954,deep,,10.3,2.33
2.564,0.3900,192.81,0.5,192.82,0.98348,192.82,0.28623,0.99954,0.99954,deep,,10.3,2.50
2.564,0.3900,193.31,0.5,193.33,0.98348,193.33,1.09342,0.99953,0.99953,deep,,10.3,2.90
2.564,0.3900,193.81,0.5,193.83,0.98348,193.83,1.18604,0.99952,0.99952,deep,,10.3,2.96
2.564,0.3900,194.31,0.5,194.33,0.98348,194.33,0.80857,0.99951,0.99951,deep,,10.3,2.99
2.564,0.3900,194.81,0.5,194.83,0.98348,194.83,0.89175,0.99951,0.99951,deep,,10.3,3.04
2.564,0.3900,195.31,0.5,195.33,0.98348,195.33,0.89718,0.99950,0.99950,deep,,10.3,3.08
2.564,0.3900,195.81,0.5,195.83,0.98348,195.83,0.82355,0.99950,0.99950,deep,,10.3,3.09
2.564,0.3900,196.31,0.5,196.33,0.98348,196.33,0.91520,0.99949,0.99949,deep,,10.3,3.04
2.564,0.3900,196.81,0.5,196.83,0.98348,196.83,0.85792,0.99949,0.99949,deep,,10.3,3.06
2.564,0.3900,197.31,0.5,197.34,0.98348,197.34,0.78524,0.99948,0.99948,deep,,10.3,3.14
2.564,0.3900,197.81,0.5,197.83,0.98348,197.83,1.32871,0.99948,0.99948,deep,,10.3,3.12
2.564,0.3900,198.31,0.5,198.34,0.98348,198.34,0.88011,0.99947,0.99947,deep,,10.3,3.12
2.564,0.3900,198.81,0.5,198.85,0.98348,198.85,0.20764,0.99947,0.99947,deep,,10.3,3.16
2.564,0.3900,199.31,0.5,199.35,0.98348,199.35,0.11442,0.99946,0.99946,deep,,10.3,3.19
2.564,0.3900,199.81,0.5,199.85,0.98348,199.85,0.09638,0.99945,0.99945,deep,,10.3,3.29
2.564,0.3900,200.31,0.5,200.36,0.98348,200.36,0.16240,0.99944,0.99944,deep,,10.3,3.31
2.564,0.3900,200.81,0.5,200.86,0.98348,200.86,0.33124,0.99943,0.99943,deep,,10.3,3.42
2.564,0.3900,201.31,0.5,201.36,0.98348,201.36,0.93501,0.99943,0.99943,deep,,10.3,3.33
2.564,0.3900,201.81,0.5,201.86,0.98348,201.86,1.43085,0.99942,0.99942,deep,,10.3,3.40
2.564,0.3900,202.31,0.5,202.37,0.98348,202.37,0.74700,0.99940,0.99940,deep,,10.3,3.50
2.564,0.3900,202.81,0.5,202.88,0.98348,202.88,0.87491,0.99939,0.99939,deep,,10.3,3.55
2.564,0.3900,203.31,0.5,203.38,0.98348,203.38,1.03765,0.99938,0.99938,deep,,10.3,3.57
2.564,0.3900,203.81,0.5,203.89,0.98348,203.89,0.82214,0.99936,0.99936,deep,,10.3,3.63
2.564,0.3900,204.31,0.5,204.39,0.98348,204.39,1.00918,0.99935,0.99935,deep,,10.3,3.64
2.564,0.3900,204.81,0.5,204.89,0.98348,204.89,0.91831,0.99933,0.99933,deep,,10.3,3.64
2.564,0.3900,205.31,0.5,205.40,0.98348,205.40,1.05397,0.99931,0.99931,deep,,10.3,3.66
2.564,0.3900,205.81,0.5,205.90,0.98348,205.90,1.06162,0.99930,0.99930,deep,,10.3,3.66
2.564,0.3900,206.31,0.5,206.40,0.98348,206.40,0.91452,0.99928,0.99928,deep,,10.3,3.66
2.564,0.3900,206.81,0.5,206.90,0.98348,206.90,1.00358,0.99927,0.99927,deep,,10.3,3.67
2.564,0.3900,207.31,0.5,207.41,0.98348,207.41,0.91108,0.99925,0.99925,deep,,10.3,3.66
2.564,0.3900,207.81,0.5,207.90,0.98348,207.90,0.97001,0.99923,0.99923,deep,,10.3,3.66
2.564,0.3900,208.31,0.5,208.40,0.98348,208.40,0.93542,0.99922,0.99922,deep,,10.3,3.65
2.564,0.3900,208.81,0.5,208.90,0.98348,208.90,0.93488,0.99920,0.99920,deep,,10.3,3.67
2.564,0.3900,209.31,0.5,209.39,0.98348,209.39,0.95834,0.99918,0.99918,deep,,10.3,3.66
2.564,0.3900,209.81,0.5,209.90,0.98348,209.90,0.95897,0.99917,0.99917,deep,,10.4,3.60
2.564,0.3900,210.31,0.5,210.41,0.98348,210.41,0.95466,0.99915,0.99915,deep,,10.3,3.64
2.564,0.3900,210.81,0.5,210.90,0.98348,210.90,0.94381,0.99913,0.99913,deep,,10.3,3.69
2.564,0.3900,211.31,0.5,211.43,0.98348,211.43,0.98085,0.99910,0.99910,deep,,10.3,3.69
2.564,0.3900,211.81,0.5,211.92,0.98348,211.92,0.95464,0.99907,0.99907,deep,,10.3,3.72
2.564,0.3900,212.31,0.5,212.44,0.98348,212.44,0.98552,0.99905,0.99905,deep,,10.3,3.74
2.564,0.3900,212.81,0.5,212.94,0.98348,212.94,0.94980,0.99901,0.99901,deep,,10.3,3.75
2.564,0.3900,213.31,0.5,213.43,0.98348,213.43,0.92967,0.99900,0.99900,deep,,10.3,3.76
2.564,0.3900,213.81,0.5,213.98,0.98348,213.98,0.97540,0.99896,0.99896,deep,,10.3,3.77
2.564,0.3900,214.31,0.5,214.44,0.98348,214.44,0.97665,0.99893,0.99893,deep,,10.3,3.78
2.564,0.3900,214.81,0.5,214.99,0.98348,214.99,1.01547,0.99890,0.99890,deep,,10.3,3.78
2.564,0.3900,215.31,0.5,215.46,0.98348,215.46,1.00095,0.99885,0.99885,deep,,10.3,3.79
2.564,0.3900,215.81,0.5,215.98,0.98348,215.98,0.99212,0.99882,0.99882,deep,,10.3,3.79
2.564,0.3900,216.31,0.5,216.50,0.98348,216.50,1.04337,0.99876,0.99876,deep,,10.3,3.79
2.564,0.3900,216.81,0.5,216.96,0.98348,216.96,0.94437,0.99873,0.99873,deep,,10.3,3.80
2.564,0.3900,217.31,0.5,217.50,0.98348,217.50,0.97510,0.99868,0.99868,deep,,10.3,3.80
2.564,0.3900,217.81,0.5,217.97,0.98348,217.97,0.94332,0.99863,0.99863,deep,,10.3,3.80
2.564,0.3900,218.31,0.5,218.51,0.98348,218.51,0.99267,0.99859,0.99859,deep,,10.3,3.81
2.564,0.3900,218.81,0.5,219.02,0.98348,219.02,0.95586,0.99852,0.99852,deep,,10.3,3.81
2.564,0.3900,219.31,0.5,219.51,0.98348,219.51,0.97503,0.99846,0.99846,deep,,10.3,3.81
2.564,0.3900,219.81,0.5,220.02,0.98348,220.02,0.99298,0.99839,0.99839,deep,,10.3,3.82
2.564,0.3900,220.31,0.5,220.52,0.98348,220.52,1.01477,0.99832,0.99832,deep,,10.3,3.82
2.564,0.3900,220.81,0.5,221.05,0.98348,221.05,0.97128,0.99824,0.99824,deep,,10.3,3.82
2.564,0.3900,221.31,0.5,221.53,0.98348,221.53,0.97967,0.99817,0.99817,deep,,10.3,3.83
2.564,0.3900,221.81,0.5,222.05,0.98348,222.05,0.97761,0.99810,0.99810,deep,,10.3,3.83
2.564,0.3900,222.31,0.5,222.51,0.98348,222.51,0.98114,0.99803,0.99803,deep,,10.3,3.82
2.564,0.3900,222.81,0.5,223.00,0.98348,223.00,0.97531,0.99799,0.99799,deep,,10.3,3.80
2.564,0.3900,223.31,0.5,223.46,0.98348,223.46,0.96910,0.99797,0.99797,deep,,10.3,3.78
2.564,0.3900,223.81,0.5,223.98,0.98348,223.98,0.99160,0.99800,0.99800,deep,,10.3,3.75
2.564,0.3900,224.31,0.5,224.44,0.98348,224.44,0.97236,0.99801,0.99801,deep,,10.3,3.73
2.564,0.3900,224.81,0.5,225.01,0.98348,225.01,1.00011,0.99802,0.99802,deep,,10.3,3.70
2.564,0.3900,225.31,0.5,225.49,0.98348,225.49,1.00958,0.99802,0.99802,deep,,10.3,3.68
2.564,0.3900,225.81,0.5,226.03,0.98348,226.03,0.97131,0.99801,0.99801,deep,,10.3,3.66
2.564,0.3900,226.31,0.5,226.53,0.98348,226.53,0.96745,0.99798,0.99798,deep,,10.3,3.66
2.564,0.3900,226.81,0.5,227.09,0.98348,227.09,0.97743,0.99789,0.99789,deep,,10.3,3.66
2.564,0.3900,227.31,0.5,227.63,0.98348,227.63,0.99585,0.99779,0.99779,deep,,10.3,3.64
2.564,0.3900,227.81,0.5,228.16,0.98348,228.16,1.00118,0.99767,0.99767,deep,,10.3,3.62
2.564,0.3900,228.31,0.5,228.63,0.98348,228.63,1.00576,0.99754,0.99754,deep,,10.3,3.62
2.564,0.3900,228.81,0.5,229.21,0.98348,229.21,0.99496,0.99741,0.99741,deep,,10.3,3.60
2.564,0.3900,229.31,0.5,229.72,0.98348,229.72,0.99150,0.99723,0.99723,deep,,10.3,3.58
2.564,0.3900,229.81,0.5,230.23,0.98348,230.23,0.97560,0.99705,0.99705,deep,,10.3,3.56
2.564,0.3900,230.31,0.5,230.70,0.98348,230.70,0.98369,0.99689,0.99689,deep,,10.3,3.55
2.564,0.3900,230.81,0.5,231.23,0.98348,231.23,0.96221,0.99670,0.99670,deep,,10.3,3.53
2.564,0.3900,231.31,0.5,231.69,0.98348,231.69,0.99836,0.99653,0.99653,deep,,10.3,3.49
2.564,0.3900,231.81,0.5,232.16,0.98348,232.16,0.96920,0.99643,0.99643,deep,,10.3,3.42
2.564,0.3900,232.31,0.5,232.82,0.98348,232.82,1.00104,0.99626,0.99626,deep,,10.3,3.38
2.564,0.3900,232.81,0.5,213.30,0.98348,213.30,0.93884,0.98775,0.98775,deep,,10.3,3.38
2.564,0.3900,233.31,0.5,235.15,0.98348,235.15,0.98086,0.99338,0.99338,deep,,10.3,3.49
2.564,0.3900,233.81,0.5,234.12,0.98348,234.12,0.98195,0.99434,0.99434,deep,,10.3,3.51
2.564,0.3900,234.31,0.5,235.01,0.98348,235.01,0.97258,0.99467,0.99467,deep,,10.3,3.50
2.564,0.3900,234.81,0.5,234.96,0.98348,234.96,0.98484,0.99489,0.99489,deep,,10.3,3.48
2.564,0.3900,235.31,0.5,236.14,0.98348,236.14,1.00151,0.99486,0.99486,deep,,10.3,3.47
2.564,0.3900,235.81,0.5,236.15,0.98348,236.15,0.98602,0.99476,0.99476,deep,,10.3,3.46
2.564,0.3900,236.31,0.5,236.11,0.98348,236.11,0.98519,0.99467,0.99467,deep,,10.3,3.44
2.564,0.3900,236.81,0.5,237.64,0.98348,237.64,0.99389,0.99471,0.99471,deep,,10.4,3.42
2.564,0.3900,237.31,0.5,237.70,0.98348,237.70,0.97378,0.99432,0.99432,deep,,10.3,3.40
2.564,0.3900,237.81,0.5,238.47,0.98348,238.47,0.97456,0.99410,0.99410,deep,,10.3,3.38
2.564,0.3900,238.31,0.5,239.20,0.98348,239.20,0.98088,0.99333,0.99333,deep,,10.3,3.37
2.564,0.3900,238.81,0.5,240.01,0.98348,240.01,0.97878,0.99292,0.99292,deep,,10.3,3.35
2.564,0.3900,239.31,0.5,355.78,0,240.01,0.00036,0.98912,0.99292,land,Point Loma peninsula,-0.7,3.04
2.564,0.3900,239.81,0.5,241.17,0.98348,241.17,0.99886,0.99170,0.99170,deep,,10.3,3.29
2.564,0.3900,240.31,0.5,243.47,0.98348,243.47,0.99523,0.99062,0.99062,deep,,10.3,3.27
2.564,0.3900,240.81,0.5,241.92,0.98348,241.92,0.97428,0.98934,0.98934,deep,,10.3,3.25
2.564,0.3900,241.31,0.5,245.03,0.98348,245.03,0.98134,0.98739,0.98739,deep,,10.3,3.22
2.564,0.3900,241.81,0.5,243.42,0.98348,243.42,0.97112,0.98591,0.98591,deep,,10.3,3.20
2.564,0.3900,242.31,0.5,240.65,0.98348,240.65,0.98389,0.97991,0.97991,deep,,10.3,3.19
2.564,0.3900,242.81,0.5,250.67,0,250.67,0,0.97926,0.97926,deep,Point Loma peninsula,10.3,3.16
2.564,0.3900,243.31,0.5,244.77,0,244.77,0,0.97647,0.97647,deep,Point Loma peninsula,10.3,3.16
2.564,0.3900,243.81,0.5,243.89,0,243.89,0,0.97465,0.97465,deep,Point Loma peninsula,10.3,3.16
2.564,0.3900,244.31,0.5,243.89,0,243.89,0,0.98047,0.98047,deep,Point Loma peninsula,10.6,3.16
2.564,0.3900,244.81,0.5,244.90,0,244.90,0,0.98179,0.98179,deep,Point Loma peninsula,10.4,3.16
2.564,0.3900,245.31,0.5,247.67,0,247.67,0,0.97966,0.97966,deep,Point Loma peninsula,10.3,3.14
2.564,0.3900,245.81,0.5,248.08,0,248.08,0,0.97796,0.97796,deep,Point Loma peninsula,10.3,3.09
2.564,0.3900,246.31,0.5,299.98,0,299.98,0,0.96799,0.96799,deep,Point Loma peninsula,10.3,3.08
2.564,0.3900,246.81,0.5,241.78,0,241.78,0,0.96717,0.96717,deep,Point Loma peninsula,10.3,3.06
2.564,0.3900,247.31,0.5,246.91,0,246.91,0,0.97131,0.97131,deep,Point Loma peninsula,10.3,3.03
2.564,0.3900,247.81,0.5,250.24,0,250.24,0,0.96847,0.96847,deep,Point Loma peninsula,10.4,3.03
2.564,0.3900,248.31,0.5,252.75,0,252.75,0,0.96647,0.96647,deep,Point Loma peninsula,10.4,3.02
2.564,0.3900,248.81,0.5,252.66,0,252.66,0,0.96020,0.96020,deep,Point Loma peninsula,10.3,3.01
2.564,0.3900,249.31,0.5,244.48,0,244.48,0,0.95415,0.95415,deep,Point Loma peninsula,10.3,3.01
2.564,0.3900,249.81,0.5,250.98,0,250.98,0,0.96285,0.96285,deep,Point Loma peninsula,10.3,3.00
2.564,0.3900,250.31,0.5,251.90,0,251.90,0,0.96116,0.96116,deep,Point Loma peninsula,10.3,3.00
2.564,0.3900,250.81,0.5,253.76,0,253.76,0,0.96083,0.96083,deep,Point Loma peninsula,10.3,2.99
2.564,0.3900,251.31,0.5,253.00,0,253.00,0,0.95826,0.95826,deep,Point Loma peninsula,10.3,2.99
2.564,0.3900,251.81,0.5,257.80,0,257.80,0,0.95696,0.95696,deep,Point Loma peninsula,10.3,2.98
2.564,0.3900,252.31,0.5,255.02,0,255.02,0,0.95320,0.95320,deep,Point Loma peninsula,10.4,2.98
2.564,0.3900,252.81,0.5,259.37,0,259.37,0,0.95414,0.95414,deep,Point Loma peninsula,10.3,2.98
2.564,0.3900,253.31,0.5,257.34,0,257.34,0,0.94884,0.94884,deep,Point Loma peninsula,10.3,2.98
2.564,0.3900,253.81,0.5,274.79,0,274.79,0,0.93799,0.93799,deep,Point Loma peninsula,10.3,2.98
2.564,0.3900,254.31,0.5,242.53,0,242.53,0,0.92827,0.92827,deep,Point Loma peninsula,10.3,2.98
2.564,0.3900,254.81,0.5,259.02,0,259.02,0,0.93639,0.93639,deep,Point Loma peninsula,10.5,2.97
2.564,0.3900,255.31,0.5,258.46,0,258.46,0,0.93329,0.93329,deep,Point Loma peninsula,10.3,2.97
2.564,0.3900,255.81,0.5,235.23,0,235.23,0,0.92167,0.92167,deep,Point Loma peninsula,10.4,2.99
2.564,0.3900,256.31,0.5,266.09,0,266.09,0,0.91563,0.91563,deep,Point Loma peninsula,10.4,2.96
2.564,0.3900,256.81,0.5,253.60,0,253.60,0,0.92366,0.92366,deep,Point Loma peninsula,10.4,2.96
2.564,0.3900,257.31,0.5,264.54,0,264.54,0,0.91914,0.91914,deep,Point Loma peninsula,10.4,2.96
2.564,0.3900,257.81,0.5,261.59,0,261.59,0,0.92040,0.92040,deep,Point Loma peninsula,10.3,2.95
2.564,0.3900,258.31,0.5,259.38,0,259.38,0,0.91998,0.91998,deep,Point Loma peninsula,10.3,2.95
2.564,0.3900,258.81,0.5,263.83,0,263.83,0,0.91884,0.91884,deep,Point Loma peninsula,10.3,2.95
2.564,0.3900,259.31,0.5,266.05,0,266.05,0,0.91315,0.91315,deep,Point Loma peninsula,10.4,2.96
2.564,0.3900,259.81,0.5,261.08,0,261.08,0,0.91158,0.91158,deep,Point Loma peninsula,10.4,2.96
2.564,0.3900,260.31,0.5,266.72,0,266.72,0,0.90463,0.90463,deep,Point Loma peninsula,10.4,2.95
2.564,0.3900,260.81,0.5,261.37,0,261.37,0,0.89210,0.89210,deep,Point Loma peninsula,10.3,2.95
2.564,0.3900,261.31,0.5,258.55,0,258.55,0,0.86723,0.86723,deep,Point Loma peninsula,10.3,2.95
2.564,0.3900,261.81,0.5,285.95,0,240.65,0.00018,0.89514,0.97991,land,Point Loma peninsula,0.2,2.68
2.564,0.3900,262.31,0.5,299.53,0,240.65,0.00018,0.89080,0.97991,land,Point Loma peninsula,-0.6,2.67
2.564,0.3900,262.81,0.5,307.06,0,240.65,0.00018,0.90766,0.97991,land,Point Loma peninsula,-0.6,2.67
2.564,0.3900,263.31,0.5,266.72,0,240.65,0.00017,0.91244,0.97991,land,Point Loma peninsula,-0.2,2.66
2.564,0.3900,263.81,0.5,267.64,0,240.65,0.00017,0.90313,0.97991,land,Point Loma peninsula,-0.4,2.66
2.564,0.3900,264.31,0.5,335.30,0,240.65,0.00016,0.88638,0.97991,land,Point Loma peninsula,-0.8,2.66
2.564,0.3900,264.81,0.5,99.22,0,240.65,0.00016,0.87639,0.97991,land,Point Loma peninsula,-1.1,2.66
2.564,0.3900,265.31,0.5,272.05,0,240.65,0.00016,0.87457,0.97991,land,Point Loma peninsula,-0.3,2.66
2.564,0.3900,265.81,0.5,316.33,0,240.65,0.00015,0.83035,0.97991,land,Point Loma peninsula,0.3,2.62
2.564,0.3900,266.31,0.5,318.16,0,240.65,0.00012,0.86994,0.97991,land,Point Loma peninsula,0.2,2.48
2.564,0.3900,266.81,0.5,318.22,0,240.65,0.00011,0.86762,0.97991,land,Point Loma peninsula,0.2,2.42
2.564,0.3900,267.31,0.5,315.85,0,240.65,0.00010,0.88935,0.97991,land,Point Loma peninsula,0.3,2.37
2.564,0.3900,267.81,0.5,320.63,0,240.65,0.00009,0.89052,0.97991,land,Point Loma peninsula,0.2,2.31
2.564,0.3900,268.31,0.5,320.63,0,240.65,0.00009,0.88089,0.97991,land,Point Loma peninsula,0.1,2.27
2.564,0.3900,268.81,0.5,313.79,0,240.65,0.00008,0.89661,0.97991,land,Point Loma peninsula,0.2,2.22
2.564,0.3900,269.31,0.5,318.35,0,240.65,0.00008,0.89469,0.97991,land,Point Loma peninsula,0.2,2.18
2.564,0.3900,269.81,0.5,327.38,0,240.65,0.00007,0.87603,0.97991,land,Point Loma peninsula,0.1,2.14
2.564,0.3900,270.31,0.5,320.96,0,240.65,0.00007,0.88897,0.97991,land,Point Loma peninsula,0.2,2.08
2.564,0.3900,270.81,0.5,328.01,0,240.65,0.00006,0.88582,0.97991,land,Point Loma peninsula,0.2,2.00
2.564,0.3900,271.31,0.5,319.47,0,240.65,0.00006,0.89938,0.97991,land,Point Loma peninsula,0.3,1.93
2.564,0.3900,271.81,0.5,328.36,0,240.65,0.00005,0.88306,0.97991,land,Point Loma peninsula,0.1,1.84
2.564,0.3900,272.31,0.5,336.69,0,240.65,0.00004,0.88645,0.97991,land,Point Loma peninsula,0.2,1.72
2.564,0.3900,272.81,0.5,332.94,0,240.65,0.00003,0.91835,0.97991,land,Point Loma peninsula,0.3,1.52
2.564,0.3900,273.31,0.5,341.40,0,341.40,0,0.90459,0.90459,land,Coronado shore or shoal,0.2,1.34
2.564,0.3900,273.81,0.5,339.70,0,339.70,0,0.91400,0.91400,land,Coronado shore or shoal,0.3,1.18
2.564,0.3900,274.31,0.5,345.98,0,345.98,0,0.89680,0.89680,land,Coronado shore or shoal,0.2,1.08
2.564,0.3900,274.81,0.5,340.78,0,340.78,0,0.88102,0.88102,land,Coronado shore or shoal,0.2,1.01
2.564,0.3900,275.31,0.5,337.14,0,337.14,0,0.86584,0.86584,land,Coronado shore or shoal,0.3,0.95
2.564,0.3900,275.81,0.5,333.47,0,333.47,0,0.86638,0.86638,land,Coronado shore or shoal,0.3,0.90
2.564,0.3900,276.31,0.5,337.14,0,337.14,0,0.87986,0.87986,land,Coronado shore or shoal,0.3,0.86
2.564,0.3900,276.81,0.5,340.19,0,340.19,0,0.87814,0.87814,land,Coronado shore or shoal,0.3,0.82
2.564,0.3900,277.31,0.5,334.83,0,334.83,0,0.89674,0.89674,land,Coronado shore or shoal,0.3,0.78
2.564,0.3900,277.81,0.5,336.35,0,336.35,0,0.86666,0.86666,land,Coronado shore or shoal,0.2,0.75
2.564,0.3900,278.31,0.5,339.37,0,339.37,0,0.89476,0.89476,land,Coronado shore or shoal,0.3,0.70
2.564,0.3900,278.81,0.5,331.19,0,331.19,0,0.88222,0.88222,land,Coronado shore or shoal,0.2,0.68
2.564,0.3900,279.31,0.5,343.98,0,343.98,0,0.86082,0.86082,land,Coronado shore or shoal,0.2,0.66
2.564,0.3900,279.81,0.5,340.96,0,340.96,0,0.86551,0.86551,land,Coronado shore or shoal,0.3,0.64
2.564,0.3900,280.31,0.5,342.44,0,342.44,0,0.86865,0.86865,land,Coronado shore or shoal,0.3,0.61
2.564,0.3900,280.81,0.5,335.71,0,335.71,0,0.89735,0.89735,land,Coronado shore or shoal,0.3,0.59
2.564,0.3900,281.31,0.5,339.29,0,339.29,0,0.87878,0.87878,land,Coronado shore or shoal,0.2,0.57
2.564,0.3900,281.81,0.5,345.52,0,345.52,0,0.87422,0.87422,land,Coronado shore or shoal,0.2,0.56
2.564,0.3900,282.31,0.5,341.64,0,341.64,0,0.88781,0.88781,land,Coronado shore or shoal,0.2,0.54
2.564,0.3900,282.81,0.5,340.32,0,340.32,0,0.88947,0.88947,land,Coronado shore or shoal,0.2,0.52
2.564,0.3900,283.31,0.5,338.22,0,338.22,0,0.90439,0.90439,land,Coronado shore or shoal,0.3,0.50
2.564,0.3900,283.81,0.5,343.21,0,343.21,0,0.90912,0.90912,land,Coronado shore or shoal,0.2,0.49
2.500,0.4000,104.31,0.5,46.03,0,46.03,0,0.87279,0.87279,land,Coronado shore or shoal,0.3,0.45
2.500,0.4000,104.81,0.5,49.28,0,49.28,0,0.85129,0.85129,land,Coronado shore or shoal,0.3,0.47
2.500,0.4000,105.31,0.5,43.54,0,43.54,0,0.84963,0.84963,land,Coronado shore or shoal,0.3,0.48
2.500,0.4000,105.81,0.5,48.03,0,48.03,0,0.86135,0.86135,land,Coronado shore or shoal,0.3,0.50
2.500,0.4000,106.31,0.5,45.59,0,45.59,0,0.85695,0.85695,land,Coronado shore or shoal,0.2,0.51
2.500,0.4000,106.81,0.5,48.98,0,48.98,0,0.86410,0.86410,land,Coronado shore or shoal,0.3,0.53
2.500,0.4000,107.31,0.5,48.54,0,48.54,0,0.85702,0.85702,land,Coronado shore or shoal,0.3,0.55
2.500,0.4000,107.81,0.5,52.00,0,52.00,0,0.86264,0.86264,land,Coronado shore or shoal,0.3,0.57
2.500,0.4000,108.31,0.5,47.97,0,47.97,0,0.85947,0.85947,land,Coronado shore or shoal,0.3,0.60
2.500,0.4000,108.81,0.5,51.68,0,51.68,0,0.84888,0.84888,land,Coronado shore or shoal,0.3,0.62
2.500,0.4000,109.31,0.5,46.97,0,46.97,0,0.86843,0.86843,land,Coronado shore or shoal,0.3,0.64
2.500,0.4000,109.81,0.5,53.21,0,53.21,0,0.87078,0.87078,land,Coronado shore or shoal,0.2,0.67
2.500,0.4000,110.31,0.5,48.84,0,48.84,0,0.84151,0.84151,land,Coronado shore or shoal,0.3,0.71
2.500,0.4000,110.81,0.5,60.20,0,60.20,0,0.86480,0.86480,land,Coronado shore or shoal,0.3,0.74
2.500,0.4000,111.31,0.5,49.20,0,49.20,0,0.83960,0.83960,land,Coronado shore or shoal,0.3,0.78
2.500,0.4000,111.81,0.5,56.85,0,56.85,0,0.81684,0.81684,land,Coronado shore or shoal,0.2,0.82
2.500,0.4000,112.31,0.5,57.75,0,57.75,0,0.87948,0.87948,land,Coronado shore or shoal,0.3,0.85
2.500,0.4000,112.81,0.5,53.71,0,53.71,0,0.87747,0.87747,land,Coronado shore or shoal,0.2,0.89
2.500,0.4000,113.31,0.5,55.21,0,55.21,0,0.88471,0.88471,land,Coronado shore or shoal,0.3,0.93
2.500,0.4000,113.81,0.5,58.67,0,58.67,0,0.87853,0.87853,land,Coronado shore or shoal,0.3,0.97
2.500,0.4000,114.31,0.5,60.62,0,60.62,0,0.89966,0.89966,land,Coronado shore or shoal,0.3,1.01
2.500,0.4000,114.81,0.5,54.03,0,54.03,0,0.88088,0.88088,land,Coronado shore or shoal,0.2,1.06
2.500,0.4000,115.31,0.5,61.30,0,61.30,0,0.88997,0.88997,land,Coronado shore or shoal,0.3,1.11
2.500,0.4000,115.81,0.5,54.08,0,54.08,0,0.86916,0.86916,land,Coronado shore or shoal,0.2,1.16
2.500,0.4000,116.31,0.5,45.77,0,45.77,0,0.81061,0.81061,land,Coronado shore or shoal,0.2,1.23
2.500,0.4000,116.81,0.5,55.56,0,55.56,0,0.82609,0.82609,land,Coronado shore or shoal,0.2,1.28
2.500,0.4000,117.31,0.5,63.97,0,63.97,0,0.82726,0.82726,land,Coronado shore or shoal,0.3,1.34
