period_s,freq_hz,near_from_deg,near_width_deg,off_from_deg,gain,island_factor,island_geometric,status,blocker,exit_depth_m,path_km
40.000,0.0250,268.65,0.5,11.38,0,1.0000,1,land,Coronado shore or shoal,0.3,2.23
40.000,0.0250,269.15,0.5,14.56,0,1.0000,1,land,Coronado shore or shoal,0.2,2.03
40.000,0.0250,269.65,0.5,14.92,0,1.0000,1,land,Coronado shore or shoal,0.3,1.97
40.000,0.0250,270.15,0.5,20.68,0,1.0000,1,land,Coronado shore or shoal,0.3,1.82
40.000,0.0250,270.65,0.5,20.46,0,1.0000,1,land,Coronado shore or shoal,0.2,1.72
40.000,0.0250,271.15,0.5,22.60,0,1.0000,1,land,Coronado shore or shoal,0.3,1.66
40.000,0.0250,271.65,0.5,25.79,0,1.0000,1,land,Coronado shore or shoal,0.2,1.54
40.000,0.0250,272.15,0.5,24.44,0,1.0000,1,land,Coronado shore or shoal,0.2,1.52
40.000,0.0250,272.65,0.5,22.81,0,1.0000,1,land,Coronado shore or shoal,0.2,1.41
40.000,0.0250,273.15,0.5,31.74,0,1.0000,1,land,Coronado shore or shoal,0.2,1.30
40.000,0.0250,273.65,0.5,29.89,0,1.0000,1,land,Coronado shore or shoal,0.2,1.24
40.000,0.0250,274.15,0.5,23.70,0,1.0000,1,land,Coronado shore or shoal,0.2,1.21
40.000,0.0250,274.65,0.5,26.05,0,1.0000,1,land,Coronado shore or shoal,0.2,1.20
40.000,0.0250,275.15,0.5,23.84,0,1.0000,1,land,Coronado shore or shoal,0.3,1.19
40.000,0.0250,275.65,0.5,20.00,0,1.0000,1,land,Coronado shore or shoal,0.2,1.18
40.000,0.0250,276.15,0.5,26.24,0,1.0000,1,land,Coronado shore or shoal,0.3,1.16
40.000,0.0250,276.65,0.5,22.36,0,1.0000,1,land,Coronado shore or shoal,0.3,1.14
40.000,0.0250,277.15,0.5,30.33,0,1.0000,1,land,Coronado shore or shoal,0.1,1.13
40.000,0.0250,277.65,0.5,22.72,0,1.0000,1,land,Coronado shore or shoal,0.2,1.11
40.000,0.0250,278.15,0.5,28.89,0,1.0000,1,land,Coronado shore or shoal,0.2,1.08
40.000,0.0250,278.65,0.5,27.67,0,1.0000,1,land,Coronado shore or shoal,0.2,1.06
40.000,0.0250,279.15,0.5,25.18,0,1.0000,1,land,Coronado shore or shoal,0.3,1.02
40.000,0.0250,279.65,0.5,28.24,0,1.0000,1,land,Coronado shore or shoal,0.2,0.98
40.000,0.0250,280.15,0.5,27.19,0,1.0000,1,land,Coronado shore or shoal,0.3,0.96
40.000,0.0250,280.65,0.5,25.51,0,1.0000,1,land,Coronado shore or shoal,0.3,0.94
40.000,0.0250,281.15,0.5,23.90,0,1.0000,1,land,Coronado shore or shoal,0.3,0.93
40.000,0.0250,281.65,0.5,30.31,0,1.0000,1,land,Coronado shore or shoal,0.3,0.91
40.000,0.0250,282.15,0.5,31.90,0,1.0000,1,land,Coronado shore or shoal,0.1,0.90
40.000,0.0250,282.65,0.5,26.51,0,1.0000,1,land,Coronado shore or shoal,0.2,0.86
40.000,0.0250,283.15,0.5,27.48,0,1.0000,1,land,Coronado shore or shoal,0.3,0.83
40.000,0.0250,283.65,0.5,25.32,0,1.0000,1,land,Coronado shore or shoal,0.1,0.82
40.000,0.0250,284.15,0.5,28.78,0,1.0000,1,land,Coronado shore or shoal,0.1,0.81
40.000,0.0250,284.65,0.5,26.56,0,1.0000,1,land,Coronado shore or shoal,0.2,0.80
40.000,0.0250,285.15,0.5,45.79,0,1.0000,1,land,Coronado shore or shoal,0.0,0.79
40.000,0.0250,285.65,0.5,39.60,0,1.0000,1,land,Coronado shore or shoal,0.2,0.76
40.000,0.0250,286.15,0.5,20.70,0,1.0000,1,land,Coronado shore or shoal,0.2,0.74
40.000,0.0250,286.65,0.5,31.47,0,1.0000,1,land,Coronado shore or shoal,-0.0,0.73
40.000,0.0250,287.15,0.5,30.31,0,1.0000,1,land,Coronado shore or shoal,0.2,0.71
40.000,0.0250,287.65,0.5,28.91,0,1.0000,1,land,Coronado shore or shoal,0.2,0.70
40.000,0.0250,288.15,0.5,27.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.69
40.000,0.0250,288.65,0.5,27.05,0,1.0000,1,land,Coronado shore or shoal,0.3,0.69
40.000,0.0250,289.15,0.5,25.29,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
40.000,0.0250,289.65,0.5,25.46,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
40.000,0.0250,290.15,0.5,26.95,0,1.0000,1,land,Coronado shore or shoal,0.3,0.67
40.000,0.0250,290.65,0.5,28.92,0,1.0000,1,land,Coronado shore or shoal,0.3,0.66
40.000,0.0250,291.15,0.5,23.13,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
40.000,0.0250,291.65,0.5,27.09,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
40.000,0.0250,292.15,0.5,28.82,0,1.0000,1,land,Coronado shore or shoal,0.2,0.62
40.000,0.0250,292.65,0.5,30.00,0,1.0000,1,land,Coronado shore or shoal,0.2,0.61
40.000,0.0250,293.15,0.5,24.57,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
40.000,0.0250,293.65,0.5,23.05,0,1.0000,1,land,Coronado shore or shoal,0.2,0.60
40.000,0.0250,294.15,0.5,21.04,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
40.000,0.0250,294.65,0.5,25.19,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
40.000,0.0250,295.15,0.5,28.19,0,1.0000,1,land,Coronado shore or shoal,0.2,0.58
40.000,0.0250,295.65,0.5,27.31,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
40.000,0.0250,296.15,0.5,30.91,0,1.0000,1,land,Coronado shore or shoal,0.2,0.55
40.000,0.0250,296.65,0.5,27.32,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
40.000,0.0250,297.15,0.5,25.32,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
40.000,0.0250,297.65,0.5,25.38,0,1.0000,1,land,Coronado shore or shoal,0.2,0.54
40.000,0.0250,298.15,0.5,24.72,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
40.000,0.0250,298.65,0.5,26.21,0,1.0000,1,land,Coronado shore or shoal,0.2,0.52
40.000,0.0250,299.15,0.5,25.18,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
40.000,0.0250,299.65,0.5,26.71,0,1.0000,1,land,Coronado shore or shoal,0.3,0.51
40.000,0.0250,300.15,0.5,27.13,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
40.000,0.0250,300.65,0.5,27.88,0,1.0000,1,land,Coronado shore or shoal,0.3,0.50
40.000,0.0250,301.15,0.5,27.78,0,1.0000,1,land,Coronado shore or shoal,0.2,0.49
40.000,0.0250,301.65,0.5,25.74,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
40.000,0.0250,302.15,0.5,26.76,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
40.000,0.0250,302.65,0.5,28.94,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
40.000,0.0250,303.15,0.5,27.91,0,1.0000,1,land,Coronado shore or shoal,0.3,0.47
40.000,0.0250,303.65,0.5,27.43,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
40.000,0.0250,304.15,0.5,28.55,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
40.000,0.0250,304.65,0.5,27.04,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
40.000,0.0250,305.15,0.5,27.42,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
40.000,0.0250,305.65,0.5,30.48,0,1.0000,1,land,Coronado shore or shoal,0.2,0.44
40.000,0.0250,306.15,0.5,31.21,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
40.000,0.0250,306.65,0.5,26.89,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
40.000,0.0250,307.15,0.5,26.08,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
40.000,0.0250,307.65,0.5,24.70,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
40.000,0.0250,308.15,0.5,23.33,0,1.0000,1,land,Coronado shore or shoal,0.2,0.41
40.000,0.0250,308.65,0.5,20.75,0,1.0000,1,land,Coronado shore or shoal,0.3,0.40
40.000,0.0250,309.15,0.5,28.05,0,1.0000,1,land,Coronado shore or shoal,0.3,0.40
40.000,0.0250,309.65,0.5,31.01,0,1.0000,1,land,Coronado shore or shoal,0.2,0.40
40.000,0.0250,310.15,0.5,31.59,0,1.0000,1,land,Coronado shore or shoal,0.2,0.39
40.000,0.0250,310.65,0.5,32.88,0,1.0000,1,land,Coronado shore or shoal,0.2,0.39
33.333,0.0300,131.15,0.5,54.56,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,131.65,0.5,54.43,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,132.15,0.5,53.17,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
33.333,0.0300,132.65,0.5,53.24,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,133.15,0.5,53.33,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,133.65,0.5,53.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,134.15,0.5,52.79,0,1.0000,1,land,Coronado shore or shoal,0.2,0.42
33.333,0.0300,134.65,0.5,53.63,0,1.0000,1,land,Coronado shore or shoal,0.3,0.42
33.333,0.0300,135.15,0.5,53.88,0,1.0000,1,land,Coronado shore or shoal,0.2,0.43
33.333,0.0300,135.65,0.5,56.12,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
33.333,0.0300,136.15,0.5,56.68,0,1.0000,1,land,Coronado shore or shoal,0.2,0.43
33.333,0.0300,136.65,0.5,58.87,0,1.0000,1,land,Coronado shore or shoal,0.3,0.43
33.333,0.0300,137.15,0.5,59.37,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
33.333,0.0300,137.65,0.5,59.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
33.333,0.0300,138.15,0.5,59.14,0,1.0000,1,land,Coronado shore or shoal,0.3,0.44
33.333,0.0300,138.65,0.5,58.57,0,1.0000,1,land,Coronado shore or shoal,0.2,0.45
33.333,0.0300,139.15,0.5,59.50,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
33.333,0.0300,139.65,0.5,57.48,0,1.0000,1,land,Coronado shore or shoal,0.3,0.45
33.333,0.0300,140.15,0.5,54.69,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
33.333,0.0300,140.65,0.5,52.59,0,1.0000,1,land,Coronado shore or shoal,0.3,0.46
33.333,0.0300,141.15,0.5,52.14,0,1.0000,1,land,Coronado shore or shoal,0.2,0.47
33.333,0.0300,141.65,0.5,56.74,0,1.0000,1,land,Coronado shore or shoal,0.3,0.47
33.333,0.0300,142.15,0.5,59.60,0,1.0000,1,land,Coronado shore or shoal,0.3,0.48
33.333,0.0300,142.65,0.5,57.96,0,1.0000,1,land,Coronado shore or shoal,0.2,0.48
33.333,0.0300,143.15,0.5,56.59,0,1.0000,1,land,Coronado shore or shoal,0.3,0.49
33.333,0.0300,143.65,0.5,52.00,0,1.0000,1,land,Coronado shore or shoal,0.2,0.50
33.333,0.0300,144.15,0.5,49.38,0,1.0000,1,land,Coronado shore or shoal,0.2,0.51
33.333,0.0300,144.65,0.5,57.01,0,1.0000,1,land,Coronado shore or shoal,0.2,0.52
33.333,0.0300,145.15,0.5,62.52,0,1.0000,1,land,Coronado shore or shoal,0.3,0.52
33.333,0.0300,145.65,0.5,60.80,0,1.0000,1,land,Coronado shore or shoal,0.3,0.53
33.333,0.0300,146.15,0.5,52.78,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
33.333,0.0300,146.65,0.5,55.69,0,1.0000,1,land,Coronado shore or shoal,0.3,0.54
33.333,0.0300,147.15,0.5,57.62,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
33.333,0.0300,147.65,0.5,56.54,0,1.0000,1,land,Coronado shore or shoal,0.3,0.56
33.333,0.0300,148.15,0.5,53.53,0,1.0000,1,land,Coronado shore or shoal,0.3,0.57
33.333,0.0300,148.65,0.5,52.06,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
33.333,0.0300,149.15,0.5,53.59,0,1.0000,1,land,Coronado shore or shoal,0.3,0.58
33.333,0.0300,149.65,0.5,58.11,0,1.0000,1,land,Coronado shore or shoal,0.3,0.59
33.333,0.0300,150.15,0.5,58.44,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
33.333,0.0300,150.65,0.5,55.56,0,1.0000,1,land,Coronado shore or shoal,0.3,0.60
33.333,0.0300,151.15,0.5,54.29,0,1.0000,1,land,Coronado shore or shoal,0.2,0.61
33.333,0.0300,151.65,0.5,55.42,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
33.333,0.0300,152.15,0.5,56.90,0,1.0000,1,land,Coronado shore or shoal,0.3,0.62
33.333,0.0300,152.65,0.5,58.97,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
33.333,0.0300,153.15,0.5,57.46,0,1.0000,1,land,Coronado shore or shoal,0.3,0.64
33.333,0.0300,153.65,0.5,53.80,0,1.0000,1,land,Coronado shore or shoal,0.3,0.65
33.333,0.0300,154.15,0.5,56.13,0,1.0000,1,land,Coronado shore or shoal,0.3,0.67
33.333,0.0300,154.65,0.5,59.28,0,1.0000,1,land,Coronado shore or shoal,0.3,0.68
33.333,0.0300,155.15,0.5,55.46,0,1.0000,1,land,Coronado shore or shoal,0.3,0.70
33.333,0.0300,155.65,0.5,58.71,0,1.0000,1,land,Coronado shore or shoal,0.2,0.72
33.333,0.0300,156.15,0.5,57.95,0,1.0000,1,land,Coronado shore or shoal,0.2,0.73
33.333,0.0300,156.65,0.5,56.64,0,1.0000,1,land,Coronado shore or shoal,0.3,0.74
33.333,0.0300,157.15,0.5,55.68,0,1.0000,1,land,Coronado shore or shoal,0.3,0.74
33.333,0.0300,157.65,0.5,56.24,0,1.0000,1,land,Coronado shore or shoal,0.3,0.75
33.333,0.0300,158.15,0.5,57.46,0,1.0000,1,land,Coronado shore or shoal,0.3,0.76
33.333,0.0300,158.65,0.5,57.50,0,1.0000,1,land,Coronado shore or shoal,0.3,0.76
33.333,0.0300,159.15,0.5,56.08,0,1.0000,1,land,Coronado shore or shoal,0.3,0.78
33.333,0.0300,159.65,0.5,57.53,0,1.0000,1,land,Coronado shore or shoal,0.3,0.79
33.333,0.0300,160.15,0.5,56.62,0,1.0000,1,land,Coronado shore or shoal,0.2,0.80
33.333,0.0300,160.65,0.5,56.40,0,1.0000,1,land,Coronado shore or shoal,0.3,0.80
33.333,0.0300,161.15,0.5,56.29,0,1.0000,1,land,Coronado shore or shoal,0.3,0.81
33.333,0.0300,161.65,0.5,55.66,0,1.0000,1,land,Coronado shore or shoal,0.3,0.83
33.333,0.0300,162.15,0.5,48.41,0,1.0000,1,land,Coronado shore or shoal,0.2,0.85
33.333,0.0300,162.65,0.5,54.79,0,1.0000,1,land,Coronado shore or shoal,0.2,0.87
33.333,0.0300,163.15,0.5,56.45,0,1.0000,1,land,Coronado shore or shoal,0.2,0.90
33.333,0.0300,163.65,0.5,55.88,0,1.0000,1,land,Coronado shore or shoal,0.3,0.93
33.333,0.0300,164.15,0.5,56.12,0,1.0000,1,land,Coronado shore or shoal,0.3,0.98
33.333,0.0300,164.65,0.5,59.05,0,1.0000,1,land,Coronado shore or shoal,0.3,1.00
33.333,0.0300,165.15,0.5,53.21,0,1.0000,1,land,Coronado shore or shoal,0.3,1.04
33.333,0.0300,165.65,0.5,52.79,0,1.0000,1,land,Coronado shore or shoal,0.2,1.05
33.333,0.0300,166.15,0.5,61.43,0,1.0000,1,land,Coronado shore or shoal,0.2,1.10
33.333,0.0300,166.65,0.5,55.09,0,1.0000,1,land,Coronado shore or shoal,0.3,1.13
33.333,0.0300,167.15,0.5,55.74,0,1.0000,1,land,Coronado shore or shoal,0.3,1.14
33.333,0.0300,167.65,0.5,57.80,0,1.0000,1,land,Coronado shore or shoal,0.3,1.16
33.333,0.0300,168.15,0.5,56.20,0,1.0000,1,land,Coronado shore or shoal,0.3,1.18
33.333,0.0300,168.65,0.5,55.98,0,1.0000,1,land,Coronado shore or shoal,0.3,1.18
33.333,0.0300,169.15,0.5,55.37,0,1.0000,1,land,Coronado shore or shoal,0.3,1.18
33.333,0.0300,169.65,0.5,55.25,0,1.0000,1,land,Coronado shore or shoal,0.3,1.19
33.333,0.0300,170.15,0.5,62.03,0,1.0000,1,land,Coronado shore or shoal,0.3,1.22
33.333,0.0300,170.65,0.5,56.55,0,1.0000,1,land,Coronado shore or shoal,0.2,1.26
33.333,0.0300,171.15,0.5,57.62,0,1.0000,1,land,Coronado shore or shoal,0.3,1.27
33.333,0.0300,171.65,0.5,57.31,0,1.0000,1,land,Coronado shore or shoal,0.3,1.27
33.333,0.0300,172.15,0.5,58.72,0,1.0000,1,land,Coronado shore or shoal,0.3,1.30
33.333,0.0300,172.65,0.5,60.24,0,1.0000,1,land,Coronado shore or shoal,0.3,1.40
33.333,0.0300,173.15,0.5,59.37,0,1.0000,1,land,Coronado shore or shoal,0.3,1.64
33.333,0.0300,173.65,0.5,57.63,0,1.0000,1,land,Coronado shore or shoal,0.3,1.67
33.333,0.0300,174.15,0.5,68.34,0,1.0000,1,land,Coronado shore or shoal,0.3,1.71
33.333,0.0300,174.65,0.5,60.86,0,1.0000,1,land,Coronado shore or shoal,0.3,1.93
33.333,0.0300,175.15,0.5,61.76,0,1.0000,1,land,Coronado shore or shoal,0.3,1.93
33.333,0.0300,175.65,0.5,66.98,0,1.0000,1,land,Coronado shore or shoal,0.2,2.10
33.333,0.0300,176.15,0.5,64.71,0,1.0000,1,land,Coronado shore or shoal,0.3,2.11
33.333,0.0300,176.65,0.5,67.96,0,1.0000,1,land,Coronado shore or shoal,0.2,2.14
33.333,0.0300,177.15,0.5,61.18,0,1.0000,1,land,Coronado shore or shoal,0.2,2.42
33.333,0.0300,177.65,0.5,67.80,0,1.0000,1,land,Coronado shore or shoal,0.2,2.84
33.333,0.0300,178.15,0.5,63.68,0,1.0000,1,land,Coronado shore or shoal,0.3,2.66
33.333,0.0300,178.65,0.5,69.54,0,1.0000,1,land,Coronado shore or shoal,0.2,3.34
33.333,0.0300,179.15,0.5,68.06,0,1.0000,1,land,Coronado shore or shoal,0.3,3.09
33.333,0.0300,179.65,0.5,76.65,0,1.0000,1,land,Coronado shore or shoal,0.2,4.52
33.333,0.0300,180.15,0.5,77.33,0,1.0000,1,land,Coronado shore or shoal,0.3,4.52
33.333,0.0300,180.65,0.5,69.88,0,1.0000,1,land,Coronado shore or shoal,0.3,3.89
33.333,0.0300,181.15,0.5,64.21,0,1.0000,1,land,Coronado shore or shoal,-0.0,4.12
33.333,0.0300,181.65,0.5,73.12,0,1.0000,1,land,Coronado shore or shoal,0.3,4.12
33.333,0.0300,182.15,0.5,57.52,0,1.0000,1,land,Coronado shore or shoal,-0.2,4.46
33.333,0.0300,182.65,0.5,71.41,0,1.0000,1,land,Coronado shore or shoal,0.1,4.49
33.333,0.0300,183.15,0.5,72.74,0,1.0000,1,land,Coronado shore or shoal,0.1,4.52
33.333,0.0300,183.65,0.5,74.15,0,1.0000,1,land,Coronado shore or shoal,0.3,4.91
33.333,0.0300,184.15,0.5,62.74,0,1.0000,1,land,Coronado shore or shoal,-0.2,4.60
33.333,0.0300,184.65,0.5,71.82,0,1.0000,1,land,Coronado shore or shoal,0.2,5.38
33.333,0.0300,185.15,0.5,73.34,0,1.0000,1,land,Coronado shore or shoal,0.2,4.80
33.333,0.0300,185.65,0.5,62.40,0,1.0000,1,land,Coronado shore or shoal,-0.1,4.92
33.333,0.0300,186.15,0.5,64.03,0,1.0000,1,land,Coronado shore or shoal,-0.1,4.98
33.333,0.0300,186.65,0.5,70.05,0,1.0000,1,land,Coronado shore or shoal,0.1,5.51
33.333,0.0300,187.15,0.5,75.90,0,1.0000,1,land,Coronado shore or shoal,0.1,6.02
33.333,0.0300,187.65,0.5,92.14,0,1.0000,1,land,Coronado shore or shoal,0.2,9.88
33.333,0.0300,188.15,0.5,80.30,0,1.0000,1,land,Coronado shore or shoal,0.2,6.72
33.333,0.0300,188.65,0.5,78.43,0,1.0000,1,land,Coronado shore or shoal,-0.1,8.12
33.333,0.0300,189.15,0.5,78.39,0,1.0000,1,land,Coronado shore or shoal,0.1,6.64
33.333,0.0300,189.65,0.5,87.86,0,1.0000,1,land,Coronado shore or shoal,0.3,8.01
33.333,0.0300,190.15,0.5,75.18,0,1.0000,1,land,Coronado shore or shoal,-0.2,7.42
33.333,0.0300,190.65,0.5,86.09,0,1.0000,1,land,Coronado shore or shoal,0.2,8.02
33.333,0.0300,191.15,0.5,86.58,0,1.0000,1,land,Coronado shore or shoal,0.2,9.07
33.333,0.0300,191.65,0.5,87.60,0,1.0000,1,land,Coronado shore or shoal,0.1,9.04
33.333,0.0300,192.15,0.5,80.11,0,1.0000,1,land,Coronado shore or shoal,-0.2,8.22
33.333,0.0300,192.65,0.5,87.51,0,1.0000,1,land,Coronado shore or shoal,0.0,8.77
33.333,0.0300,193.15,0.5,81.07,0,1.0000,1,land,Coronado shore or shoal,-0.0,8.14
33.333,0.0300,193.65,0.5,84.52,0,1.0000,1,land,Coronado shore or shoal,-0.2,8.78
33.333,0.0300,194.15,0.5,86.30,0,1.0000,1,land,Coronado shore or shoal,0.1,8.47
33.333,0.0300,194.65,0.5,81.84,0,1.0000,1,land,Coronado shore or shoal,-0.2,9.56
33.333,0.0300,195.15,0.5,79.01,0,1.0000,1,land,Coronado shore or shoal,-0.0,13.79
33.333,0.0300,195.65,0.5,97.74,0,1.0000,1,land,Coronado shore or shoal,0.3,10.62
33.333,0.0300,196.15,0.5,85.99,0,1.0000,1,land,Coronado shore or shoal,-0.1,9.07
33.333,0.0300,196.65,0.5,96.24,0,1.0000,1,land,Coronado shore or shoal,0.3,11.10
33.333,0.0300,197.15,0.5,77.19,0,1.0000,1,land,Coronado shore or shoal,-0.0,14.00
33.333,0.0300,197.65,0.5,60.75,0,1.0000,1,land,Coronado shore or shoal,0.2,14.29
33.333,0.0300,198.15,0.5,91.95,0,1.0000,1,land,Coronado shore or shoal,0.2,13.69
33.333,0.0300,198.65,0.5,152.88,0,1.0000,1,land,Coronado shore or shoal,-0.5,18.67
33.333,0.0300,199.15,0.5,156.41,27.80586,1.0287,1,grid edge,,78.2,49.37
33.333,0.0300,199.65,0.5,67.18,0,1.0000,1,land,Coronado shore or shoal,0.0,15.64
33.333,0.0300,200.15,0.5,85.74,0,1.0000,1,land,Coronado shore or shoal,0.2,13.50
33.333,0.0300,200.65,0.5,84.90,0,1.0000,1,land,Coronado shore or shoal,0.0,16.85
33.333,0.0300,201.15,0.5,62.92,0,1.0000,1,land,Coronado shore or shoal,-0.1,15.77
33.333,0.0300,201.65,0.5,91.80,0,1.0000,1,land,Coronado shore or shoal,0.1,17.26
33.333,0.0300,202.15,0.5,96.17,0,1.0000,1,land,Baja mainland,-3.6,22.21
33.333,0.0300,202.65,0.5,118.65,0,1.0000,1,land,Baja mainland,-9.8,24.38
33.333,0.0300,203.15,0.5,95.06,0,1.0000,1,land,Baja mainland,0.1,27.32
33.333,0.0300,203.65,0.5,216.42,0,1.0000,1,land,Coronado shore or shoal,-3.8,31.13
33.333,0.0300,204.15,0.5,41.04,0,1.0000,1,land,Baja mainland,-0.3,27.42
33.333,0.0300,204.65,0.5,85.36,0,1.0000,1,land,Baja mainland,-0.5,27.92
33.333,0.0300,205.15,0.5,238.82,0,1.0000,1,land,Coronado shore or shoal,-0.4,30.84
33.333,0.0300,205.65,0.5,21.23,0,1.0000,1,land,Coronado shore or shoal,-0.8,30.30
33.333,0.0300,206.15,0.5,182.43,0,1.0000,1,land,Coronado shore or shoal,-4.9,31.56
33.333,0.0300,206.65,0.5,57.84,0,1.0000,1,land,Baja mainland,-1.1,27.32
33.333,0.0300,207.15,0.5,65.10,0,1.0000,1,land,Coronado shore or shoal,0.2,29.72
33.333,0.0300,207.65,0.5,171.29,27.80586,1.3170,1,grid edge,,314.3,49.53
33.333,0.0300,208.15,0.5,102.27,27.80586,0.6111,1,grid edge,,96.8,49.87
33.333,0.0300,208.65,0.5,102.40,27.80586,0.6165,1,grid edge,,100.1,49.78
33.333,0.0300,209.15,0.5,185.17,27.80586,1.3452,1,grid edge,,357.7,50.12
33.333,0.0300,209.65,0.5,233.94,27.80586,1.0496,1,grid edge,,98.7,59.72
33.333,0.0300,210.15,0.5,116.82,27.80586,0.9111,1,grid edge,,96.9,52.82
33.333,0.0300,210.65,0.5,188.04,27.80586,0.6842,1,grid edge,,539.4,48.82
33.333,0.0300,211.15,0.5,181.08,27.80586,0.9427,1,grid edge,,68.9,52.09
33.333,0.0300,211.65,0.5,235.69,27.80586,0.9604,1,deep,,1248.3,60.04
33.333,0.0300,212.15,0.5,279.49,27.80586,0.8477,1,deep,,1041.2,55.56
33.333,0.0300,212.65,0.5,280.08,27.80586,0.9673,1,deep,,1178.4,41.44
33.333,0.0300,213.15,0.5,266.07,27.80586,0.9865,1,deep,,1214.8,41.18
33.333,0.0300,213.65,0.5,247.73,27.80586,1.0727,1,deep,,1226.3,42.61
33.333,0.0300,214.15,0.5,283.63,27.80586,0.9705,1,deep,,1173.3,41.51
33.333,0.0300,214.65,0.5,257.12,27.80586,1.0145,1,deep,,1243.2,41.70
33.333,0.0300,215.15,0.5,257.14,27.80586,0.9750,1,deep,,1243.7,41.72
33.333,0.0300,215.65,0.5,267.97,27.80586,1.0986,1,deep,,1199.8,40.53
33.333,0.0300,216.15,0.5,236.23,27.80586,0.9138,1,deep,,1140.6,44.14
33.333,0.0300,216.65,0.5,271.42,27.80586,0.9204,1,deep,,1175.4,40.19
33.333,0.0300,217.15,0.5,256.10,27.80586,1.1318,1,deep,,1241.6,41.67
33.333,0.0300,217.65,0.5,265.61,27.80586,0.9680,1,deep,,1188.1,40.00
33.333,0.0300,218.15,0.5,281.43,27.80586,1.0820,1,deep,,1162.4,40.23
33.333,0.0300,218.65,0.5,271.57,27.80586,1.0708,1,deep,,1164.3,39.89
33.333,0.0300,219.15,0.5,280.11,27.80586,1.1093,1,deep,,1162.4,40.10
33.333,0.0300,219.65,0.5,269.39,27.80586,0.9524,1,deep,,1182.8,40.04
33.333,0.0300,220.15,0.5,293.99,27.80586,0.9822,1,deep,,1056.6,41.43
33.333,0.0300,220.65,0.5,238.79,27.80586,0.9249,1,deep,,1199.9,41.98
33.333,0.0300,221.15,0.5,248.93,27.80586,1.0490,1,deep,,1180.2,40.81
33.333,0.0300,221.65,0.5,284.67,27.80586,1.0142,1,deep,,1055.3,41.51
33.333,0.0300,222.15,0.5,242.38,27.80586,1.0696,1,deep,,1236.1,41.58
33.333,0.0300,222.65,0.5,243.65,27.80586,0.9523,1,deep,,1198.5,41.34
33.333,0.0300,223.15,0.5,257.36,27.80586,0.9783,1,deep,,1168.7,39.88
33.333,0.0300,223.65,0.5,94.62,0,1.0000,1,land,Coronado shore or shoal,0.2,34.15
33.333,0.0300,224.15,0.5,79.96,27.80586,0.9142,1,grid edge,,3.6,41.17
33.333,0.0300,224.65,0.5,338.62,27.80586,0.9973,1,grid edge,,659.9,43.01
33.333,0.0300,225.15,0.5,322.35,27.80586,0.9491,1,grid edge,,825.8,47.63
33.333,0.0300,225.65,0.5,94.96,0,1.0000,1,land,Coronado shore or shoal,-0.2,34.09
33.333,0.0300,226.15,0.5,290.88,27.80586,1.0469,1,deep,,1026.7,41.59
