generated_utc,cycle_utc,valid_utc,lead_h,wave_source,site,hs_m,hs_basis,depth_m,hs_5m_m,hs_window_m,hs_offshore_m,period_s,from_deg,build_sha
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T03:00:00Z,159,spectrum,coronado_center,0.818,breaking,1.61,0.648,0.675,0.889,11.1,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T03:00:00Z,159,spectrum,coronado_south,0.566,breaking,1.25,0.429,0.685,0.889,10.4,230.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T06:00:00Z,162,spectrum,buoy,0.894,buoy,,,,0.894,10.4,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T06:00:00Z,162,spectrum,coronado_north,1.073,breaking,2.08,0.92,0.646,0.894,10.4,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T06:00:00Z,162,spectrum,coronado_center,0.809,breaking,1.5,0.637,0.663,0.894,16.6,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T06:00:00Z,162,spectrum,coronado_south,0.57,breaking,1.25,0.432,0.676,0.894,10.4,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T09:00:00Z,165,spectrum,buoy,0.863,buoy,,,,0.863,10.4,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T09:00:00Z,165,spectrum,coronado_north,1.042,breaking,2.28,0.89,0.628,0.863,10.4,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T09:00:00Z,165,spectrum,coronado_center,0.775,breaking,1.5,0.621,0.645,0.863,15.6,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T09:00:00Z,165,spectrum,coronado_south,0.552,breaking,1.39,0.422,0.657,0.863,10.4,231.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T12:00:00Z,168,spectrum,buoy,0.847,buoy,,,,0.847,9.7,222.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T12:00:00Z,168,spectrum,coronado_north,1.004,breaking,1.96,0.859,0.607,0.847,10.4,218.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T12:00:00Z,168,spectrum,coronado_center,0.759,breaking,1.58,0.602,0.622,0.847,15.6,229.0,a1d8e7b
2026-09-26T18:49:24Z,2026-09-26T12:00:00Z,2026-10-03T12:00:00Z,168,spectrum,coronado_south,0.538,breaking,1.26,0.411,0.633,0.847,10.4,233.0,a1d8e7b
